	WATERBODY_NAME	Vattendist	OMRTYP	DATUM	OLD_HID	TYP_NFS06	HID	DIST_CD	VISS_EU_CD	WATER_DISTRICT_CODE	COUNTRY	TYPE_AREA_CODE	TYPE_AREA_NO	Shape_Leng	Shape_Area	OBJECTID *	Shape *	EU_CD	MS_CD	VISS_MS_CD	NAMN	CATEGORY	WB	District	COMP_AUTH	Country	Version	URL_VISS	ObjVer	PopNamn	GVatten	UTL_EU_CD	UTL_MS_CD	Shape_Length	TYPOMR_KOD	TYPOMRNAMN	TYPE_AREA_NAME	TYPE_AREA_SUFFIX	WATER_DISTRICT_NAME
405	Del av N n Kvarkens utsjövatten	0	3	2007-01-01		0	634223-210932	SE0	SE634223-210932	SE0	SE	0	0	141996.3382	736027780.2																								
406	Enskärsfjärden	1	2	2006-12-31		23	653870-235570	SE1	SE653870-235570	SE1	SE	23	23	75302.13822000001	112584903.6	615.0	Polygon	SE4EB4DD39-F273-4550-84B0-A45A25C22870	WA11434006	SE653870-235570	Enskärsfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653870-235570	2010	Enskärsfjärden_(65.67,23.9)	N	 	 	75302.13822000001	23	23 - Bottenviken, yttre kustvatten	Bottenviken, yttre kustvatten		Bottenvikens vattendistrikt
407	Klintehamnsviken sek namn	4	2	2006-12-31		10	572350-180930	SE4	SE572350-180930	SE4	SE	10	10	30298.92568	16599536.36	96.0	Polygon	SED1CE851A-1B22-4A9B-BA8E-74DFCDB6F94E	WA60397090	SE572350-180930	Klintehamnsviken sek namn	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572350-180930	2010	Klintehamnsviken sek namn_(57.42,18.13)	N	 	 	30298.92568	10	10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	n	Södra Östersjöns vattendistrikt
408	Björköfjärden	1	2	2007-03-19	653820-222400	22	729849-180191	SE1	SE729849-180191	SE1	SE	22	22	30312.04228	16196173.3	650.0	Polygon	SEB0A6FE15-5EF3-48D8-B688-47511237892D	WA85751283	SE729849-180191	Björköfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE729849-180191	2010	Björköfjärden_(65.65,22.37)	N	 	 	30312.04228	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
409	Lyresund	5	2	2006-12-31		1	580500-112970	SE5	SE580500-112970	SE5	SE	1n	1	15170.12104	2344602.622	180.0	Polygon	SE7B442EF6-5B73-43BE-9337-5D06B19945FA	WA42961269	SE580500-112970	Lyresund	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580500-112970	2010	Lyresund_(58.1,11.52)	N	 	 	15170.12105	1n	1n - Västkustens inre kustvatten, norra	Västkustens inre kustvatten, norra	n	Västerhavets vattendistrikt
410	Malö Strömmar	5	2	2006-12-31		2	581200-112960	SE5	SE581200-112960	SE5	SE	2	2	12581.11607	1556832.8480000002	195.0	Polygon	SEC48C863A-93D8-4718-8BC2-C8F72E789C51	WA12569430	SE581200-112960	Malö Strömmar	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581200-112960	2010	Malö Strömmar_(58.2,11.49)	N	 	 	12581.11607	2	2 - Västkustens fjordar	Västkustens fjordar	s	Västerhavets vattendistrikt
411	S v s Kalmarsunds kustvatten	4	2	2006-12-31		9	560700-155801	SE4	SE560700-155801	SE4	SE	9	9	131709.7469	178932404.8	26.0	Polygon	SE946EA167-BCA4-48D2-B042-698A870FA7B4	WA30593473	SE560700-155801	S v s Kalmarsunds kustvatten	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560700-155801	2010	S v s Kalmarsunds kustvatten_(56.15,15.97)	N	 	 	131709.7469	9	9 - Blekinge skärgård och Kalmarsund, yttre kustvatten	Blekinge skärgård och Kalmarsund, yttre kustvatten	n	Södra Östersjöns vattendistrikt
412	S Kalmarsunds utsjövatten	4	2	2006-12-31		9	561400-161201	SE4	SE561400-161201	SE4	SE	9	9	174289.8105	679711884.4	51.0	Polygon	SEA6DB9275-E191-4423-BF03-F49F221C57F2	WA24322694	SE561400-161201	S Kalmarsunds utsjövatten	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE561400-161201	2010	S Kalmarsunds utsjövatten_(56.3,16.24)	N	 	 	174289.8105	9	9 - Blekinge skärgård och Kalmarsund, yttre kustvatten	Blekinge skärgård och Kalmarsund, yttre kustvatten	n	Södra Östersjöns vattendistrikt
413	Del av Hanöbuktens utsjövatten	0	3	2007-01-01		0	555420-145140	SE0	SE555420-145140	SE0	SE	0	0	342468.9082	2752778153.0																								
414	Del av Bornholmshavets utsjövatten	0	3	2007-01-01		0	555851-160709	SE0	SE555851-160709	SE0	SE	0	0	185105.4636	1204936417.0																								
415	Yttre Lulefjärden	1	2	2007-03-27	653450-220800	22	728806-179329	SE1	SE728806-179329	SE1	SE	22	22	21963.9677	9560096.713	648.0	Polygon	SE7A069665-6F47-4E2C-A49F-5370ABA5FC74	WA23986977	SE728806-179329	Yttre Lulefjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE728806-179329	2010	Yttre Lulefjärden_(65.56,22.17)	N	 	 	21963.9677	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
416	Inre Lulefjärden	1	2	2007-03-27	653450-220800	22	729159-179002	SE1	SE729159-179002	SE1	SE	22	22	17992.30368	7831379.115	649.0	Polygon	SEF6115856-2565-4755-B9C1-AD2DCF3FE846	WA96663883	SE729159-179002	Inre Lulefjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE729159-179002	2010	Inre Lulefjärden_(65.59,22.1)	N	 	 	17992.30368	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
417	N. Sigfridsöfjärden	1	2	2006-12-31		22	654330-222200	SE1	SE654330-222200	SE1	SE	22	22	19106.0684	10408979.75	624.0	Polygon	SE34161E8A-117D-4986-B9C6-07497B21BC00	WA22475309	SE654330-222200	N. Sigfridsöfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654330-222200	2010	N. Sigfridsöfjärden_(65.72,22.36)	N	 	 	19106.0684	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
418	Svartlögafjärden	3	2	2006-12-31		12	593500-190000	SE3	SE593500-190000	SE3	SE	12n	12	286086.8777	259470084.4	393.0	Polygon	SEB62354AD-0C2F-40C8-BC73-8189EA1AFBEF	WA31332676	SE593500-190000	Svartlögafjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593500-190000	2010	Svartlögafjärden_(59.55,18.98)	N	 	 	286086.8777	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
419	Träsköfjärden	3	2	2006-12-31		12	592640-184500	SE3	SE592640-184500	SE3	SE	12n	12	299849.5555	68649482.71	382.0	Polygon	SE01BFACF1-84D8-4B19-8891-434BDF857112	WA33313635	SE592640-184500	Träsköfjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592640-184500	2010	Träsköfjärden_(59.43,18.76)	N	 	 	299849.5555	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
420	Haby bukt	5	2	2006-12-31		1	582420-111370	SE5	SE582420-111370	SE5	SE	1n	1	4812.117864	740627.0203	234.0	Polygon	SEDC3BDC4E-FB8F-48C7-8396-FC1F4A86ABA2	WA42948887	SE582420-111370	Haby bukt	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582420-111370	2010	Haby bukt_(58.4,11.23)	N	 	 	4812.117864	1n	1n - Västkustens inre kustvatten, norra	Västkustens inre kustvatten, norra	n	Västerhavets vattendistrikt
421	Syrsan	4	2	2006-12-31		12	575670-163500	SE4	SE575670-163500	SE4	SE	12s	12	50108.541710000005	19099143.94	160.0	Polygon	SEFDEBF727-6A5F-45E2-A808-12955DD6EE10	WA74640963	SE575670-163500	Syrsan	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575670-163500	2010	Syrsan_(57.96,16.54)	N	 	 	50108.541710000005	12s	12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra	Östergötlands samt Stockholms skärgård, mellankustvatten, södra		Södra Östersjöns vattendistrikt
422	Vidingefjärden	3	2	2006-12-31		15	593920-191440	SE3	SE593920-191440	SE3	SE	15	15	61857.274079999996	45649208.43	401.0	Polygon	SE5AB3EA7B-8E16-46F7-A564-0E2B4FF76D34	WA53887431	SE593920-191440	Vidingefjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593920-191440	2010	Vidingefjärden_(59.65,19.22)	N	 	 	61857.274079999996	15	15 - Stockholms skärgård, yttre kustvatten	Stockholms skärgård, yttre kustvatten		Norra Östersjöns vattendistrikt
423	Askrikefjärden	3	1	2006-12-31		24	592290-181600	SE3	SE592290-181600	SE3	SE	24	24	104778.4554	33511483.14	366.0	Polygon	SEAEE4F93A-FB86-43FD-9B6A-F4975AF84920	WA17695227	SE592290-181600	Askrikefjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592290-181600	2012_2	Askrikefjärden_(59.37,18.28)	N	 	 	104778.4554	24	24 - Stockholms inre skärgård och Hallsfjärden	Stockholms inre skärgård och Hallsfjärden		Norra Östersjöns vattendistrikt
424	Sollenkrokafjärden	3	2	2006-12-31		12	592245-184400	SE3	SE592245-184400	SE3	SE	12n	12	51808.823939999995	8866082.96	364.0	Polygon	SE104965C1-B341-404E-92DB-9C6B81CE8713	WA63295529	SE592245-184400	Sollenkrokafjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592245-184400	2010	Sollenkrokafjärden_(59.37,18.71)	N	 	 	51808.823939999995	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
425	Brunnsviken	3	1	2007-03-26		24	658507-162696	SE3	SE658507-162696	SE3	SE	24	24	12268.76946	1523103.822	645.0	Polygon	SE9AE67896-F024-483C-88DB-218F31556F69	WA68040883	SE658507-162696	Brunnsviken	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE658507-162696	2012_2	Brunnsviken_(59.37,18.04)	N	 	 	12268.76946	24	24 - Stockholms inre skärgård och Hallsfjärden	Stockholms inre skärgård och Hallsfjärden		Norra Östersjöns vattendistrikt
426	Neglingeviken	3	2	2007-03-29		12	657608-164193	SE3	SE657608-164193	SE3	SE	12n	12	4746.081292	365413.7183	642.0	Polygon	SEE991E649-8E0F-4F7E-94F2-52542D3F5EA3	WA48837233	SE657608-164193	Neglingeviken	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE657608-164193	2010	Neglingeviken_(59.28,18.29)	N	 	 	4746.081292	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
427	Vårgärdssjön	3	2	2007-01-01		12	657412-164249	SE3	SE657412-164249	SE3	SE	12n	12	4833.084429	375251.5038	641.0	Polygon	SE114C717C-892C-45AF-A8E4-62D8742898A4	WA63187896	SE657412-164249	Vårgärdssjön	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE657412-164249	2010	Vårgärdssjön_(59.26,18.3)	N	 	 	4833.084429	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
428	Baggensfjärden	3	2	2006-12-31		12	591760-181955	SE3	SE591760-181955	SE3	SE	12n	12	41715.74909	14433121.08	351.0	Polygon	SE7108C29A-540D-4CA5-BAF2-F88873E96550	WA30569070	SE591760-181955	Baggensfjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE591760-181955	2010	Baggensfjärden_(59.3,18.33)	N	 	 	41715.74909	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
429	Ö Gotlands n kustvatten	4	2	2006-12-31		10	574170-190001	SE4	SE574170-190001	SE4	SE	10	10	145108.4812	215253270.0	130.0	Polygon	SEF79066B1-EF4C-42B0-8026-0A1966AC3CD4	WA87715877	SE574170-190001	Ö Gotlands n kustvatten	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574170-190001	2010	Ö Gotlands n kustvatten_(57.69,18.97)	N	 	 	145108.4812	10	10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	n	Södra Östersjöns vattendistrikt
430	Sotefjorden	5	2	2006-12-31		3	582700-110451	SE5	SE582700-110451	SE5	SE	3	3	119178.5709	225989554.8	243.0	Polygon	SE374E9A19-00FC-4DD2-A560-20B635F888B5	WA98945765	SE582700-110451	Sotefjorden	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582700-110451	2010	Sotefjorden_(58.47,11.15)	N	 	 	119178.5709	3	3 - Västkustens yttre kustvatten, Skagerrak	Västkustens yttre kustvatten, Skagerrak	s	Västerhavets vattendistrikt
431	Hunnebostrand skärgård	5	2	2006-12-31		1	582665-111706	SE5	SE582665-111706	SE5	SE	1n	1	26700.57244	3548575.4310000003	242.0	Polygon	SEF5666272-0A94-4752-88B6-AB4FEB21F33A	WA30021318	SE582665-111706	Hunnebostrand skärgård	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582665-111706	2010	Hunnebostrand skärgård_(58.44,11.28)	N	 	 	26700.57244	1n	1n - Västkustens inre kustvatten, norra	Västkustens inre kustvatten, norra	n	Västerhavets vattendistrikt
432	Kungshamn n skärgård	5	2	2006-12-31		1	582302-111451	SE5	SE582302-111451	SE5	SE	1n	1	23418.92142	2659056.668	232.0	Polygon	SEF4AE593A-6FF3-4824-9FAC-3C9FD5909B32	WA95561225	SE582302-111451	Kungshamn n skärgård	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582302-111451	2010	Kungshamn n skärgård_(58.38,11.24)	N	 	 	23418.92142	1n	1n - Västkustens inre kustvatten, norra	Västkustens inre kustvatten, norra	n	Västerhavets vattendistrikt
433	Bredasund	4	2	2007-03-29		8	622384-147046	SE4	SE622384-147046	SE4	SE	8	8	6498.784738	705936.0096	482.0	Polygon	SE80443C35-1C7B-416C-AEF1-BC907DBAD772	WA80622684	SE622384-147046	Bredasund	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE622384-147046	2010	Bredasund_(56.14,15.33)	N	 	 	6498.784738	8	8 - Blekinge skärgård och Kalmarsund, inre kustvatten	Blekinge skärgård och Kalmarsund, inre kustvatten	n	Södra Östersjöns vattendistrikt
434	Mellersta Blekinge skärgårds kustvatten	4	2	2007-03-27	560450-152001	9	622011-146303	SE4	SE622011-146303	SE4	SE	9	9	100122.8529	186539533.5	478.0	Polygon	SEDD32C380-1E82-42FC-B0C2-6D1D9167641B	WA15264917	SE622011-146303	Mellersta Blekinge skärgårds kustvatten	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE622011-146303	2010	Mellersta Blekinge skärgårds kustvatten_(56.11,15.1)	N	 	 	100122.8529	9	9 - Blekinge skärgård och Kalmarsund, yttre kustvatten	Blekinge skärgård och Kalmarsund, yttre kustvatten	n	Södra Östersjöns vattendistrikt
435	Älgöfjärden	3	2	2006-12-31		12	592040-184000	SE3	SE592040-184000	SE3	SE	12n	12	84606.79161	16360467.82	360.0	Polygon	SE053D3E0D-6DC6-4EF9-86CF-B4996DE9295A	WA51137015	SE592040-184000	Älgöfjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592040-184000	2010	Älgöfjärden_(59.35,18.61)	N	 	 	84606.79161	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
436	Kanholmsfjärden	3	2	2006-12-31		12	592000-184700	SE3	SE592000-184700	SE3	SE	12n	12	39782.3959	34967160.71	358.0	Polygon	SE93A012E3-B7C8-429F-BEF8-551A55213928	WA68382937	SE592000-184700	Kanholmsfjärden	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592000-184700	2010	Kanholmsfjärden_(59.34,18.78)	N	 	 	39782.3959	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
437	Edsviken	3	2	2007-04-11		12	662116-166449	SE3	SE662116-166449	SE3	SE	12n	12	4098.872531	228880.9222	647.0	Polygon	SE3A7523CF-ADA8-455C-8095-B370DC30DFBD	WA50630811	SE662116-166449	Edsviken	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE662116-166449	2010	Edsviken_(59.68,18.73)	N	 	 	4098.872531	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
438	Yxlaområdet	3	2	2006-12-31		12	593750-184900	SE3	SE593750-184900	SE3	SE	12n	12	263182.2076	70458257.92	397.0	Polygon	SEC3C1394F-25C9-40DA-8E71-081198B47775	WA88623408	SE593750-184900	Yxlaområdet	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593750-184900	2010	Yxlaområdet_(59.64,18.86)	N	 	 	263182.2076	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
439	Bogevik	4	2	2007-03-29		10	640066-167754	SE4	SE640066-167754	SE4	SE	10	10	10834.032	2037390.25	551.0	Polygon	SE0A612053-1970-4EFE-ABBF-191BABF5DEB6	WA57365178	SE640066-167754	Bogevik	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE640066-167754	2010	Bogevik_(57.7,18.78)	N	 	 	10834.032	10	10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön	n	Södra Östersjöns vattendistrikt
440	Prästmaren	3	2	2007-04-27		12	658180-166649	SE3	SE658180-166649	SE3	SE	12n	12	4970.46817	188492.9676	643.0	Polygon	SE8614CB30-210D-4A26-8A05-4F83A1B6BFF3	WA23986800	SE658180-166649	Prästmaren	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE658180-166649	2010	Prästmaren_(59.32,18.73)	N	 	 	4970.46817	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
441	Breviken	3	2	2006-12-31		12	591755-183895	SE3	SE591755-183895	SE3	SE	12n	12	31874.80768	5294697.59	350.0	Polygon	SE3537B57E-B614-4E37-8728-4E58D6F3B3E4	WA44421693	SE591755-183895	Breviken	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE591755-183895	2010	Breviken_(59.29,18.65)	N	 	 	31874.80768	12n	12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra	Östergötlands samt Stockholms skärgård, mellankustvatten, norra		Norra Östersjöns vattendistrikt
442	Del av S Öresunds utsjövatten	0	3	2012-09-04		0	615085-130626	SE0	SE615085-130626	SE0	SE	0	0	71559.87603	232786163.3																								
443	S m Öresunds kustvatten	4	2	2012-09-04		6	554500-125001	SE4	SE554500-125001	SE4	SE	6	6	86386.02627	141090030.7	14.0	Polygon	SEE1910460-7DE8-4791-84B9-C45FA48581C1	WA98886056	SE554500-125001	S m Öresunds kustvatten	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE554500-125001	2016	S m Öresunds kustvatten_(55.74,12.84)	N	 	 	86385.8917	6	6 - Öresunds kustvatten	Öresunds kustvatten	s	Södra Östersjöns vattendistrikt
444	Del av Arkonahavets utsjövatten	0	3	2012-09-04		0	551617-133102	SE0	SE551617-133102	SE0	SE	0	0	241537.8133	1948179745.0																								
445	Del av Bottenvikens utsjövatten	0	3	2007-01-01		0	650320-220650	SE0	SE650320-220650	SE0	SE	0	0	588923.3857	5335786434.0																								
446	Norrbottens skärgårds kustvatten	1	2	2006-12-31		23	652400-223501	SE1	SE652400-223501	SE1	SE	23	23	756612.2663	2334241797.0	600.0	Polygon	SEB34D997F-E272-4CF5-8183-5F318F3CAD21	WA25246031	SE652400-223501	Norrbottens skärgårds kustvatten	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652400-223501	2010	Norrbottens skärgårds kustvatten_(65.28,22.18)	N	 	 	756612.2663	23	23 - Bottenviken, yttre kustvatten	Bottenviken, yttre kustvatten		Bottenvikens vattendistrikt
447	Tåmfjärden	1	2	2008-09-04	644000-213101	22	645830-212300	SE1	SE645830-212300	SE1	SE	22	22	21363.308240000002	7017359.084	577.0	Polygon	SE4DA2DA35-DB1A-4093-AC1F-1F8827BBCF96	WA76849661	SE645830-212300	Tåmfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645830-212300	2010	Tåmfjärden_(64.98,21.4)	N	 	 	21363.308240000002	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
448	Kågefjärden	1	2	2008-09-03	644935-210500	22	645000-213500	SE1	SE645000-213500	SE1	SE	22	22	31195.145210000002	9240885.905	572.0	Polygon	SED38E9FF9-E488-4B57-B11C-F8B36328A951	WA46797967	SE645000-213500	Kågefjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645000-213500	2016	Kågefjärden_(64.84,21.06)	N	 	 	30906.21664	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
449	Inre Kågefjärden	1	2	2008-09-03	644935-210500	22	645000-212100	SE1	SE645000-212100	SE1	SE	22	22	14729.34737	4235089.424	571.0	Polygon	SE5AC5BA37-9390-4020-B4C8-8C7B46DF47F0	WA44413420	SE645000-212100	Inre Kågefjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645000-212100	2010	Inre Kågefjärden_(64.83,21.04)	N	 	 	14729.34737	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
450	Bodöfjärden	1	2	2006-12-31		22	654640-233190	SE1	SE654640-233190	SE1	SE	22	22	107131.7825	55922618.5																								
451	Ursviksfjärden	1	2	2008-09-17	644070-211300	22	644150-211000	SE1	SE644150-211000	SE1	SE	22	22	15534.03811	3026582.0039999997	569.0	Polygon	SEA4EFCE9D-5B3B-484D-99C7-9644DA92BFDE	WA87173008	SE644150-211000	Ursviksfjärden	CW	Y	SE1	BV	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE644150-211000	2010	Ursviksfjärden_(64.69,21.16)	N	 	 	15534.03811	22	22 - Bottenviken, inre kustvatten	Bottenviken, inre kustvatten		Bottenvikens vattendistrikt
452	Nordre Älvs fjord	5	1	2006-12-31		25	574650-114360	SE5	SE574650-114360	SE5	SE	25	25	68992.93406	37593198.61	140.0	Polygon	SE1F2DA749-8B65-49C6-85EF-8B552B8134A7	WA69137484	SE574650-114360	Nordre Älvs fjord	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574650-114360	2012_2	Nordre Älvs fjord_(57.77,11.74)	N	 	 	68992.93406	25	25 - Göta Älvs- och Nordre Älvs estuarie	Göta Älvs- och Nordre Älvs estuarie		Västerhavets vattendistrikt
453	Laholmsbukten	5	2	2006-12-31		5	563330-124600	SE5	SE563330-124600	SE5	SE	5	5	75100.29515	284712509.4	61.0	Polygon	SEC02F5732-4D8D-4477-87B0-4420522399BD	WA88179174	SE563330-124600	Laholmsbukten	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE563330-124600	2016	Laholmsbukten_(56.55,12.83)	N	 	 	75129.15991	5	5 - Södra Hallands och norra Öresunds kustvatten	Södra Hallands och norra Öresunds kustvatten	s	Västerhavets vattendistrikt
