OBJECTID *	Shape *	EU_CD	MS_CD	VISS_EU_CD	VISS_MS_CD	NAMN	TYP_NFS06	CATEGORY	WB	District	COMP_AUTH	Country	Version	URL_VISS	DATUM	ObjVer	PopNamn	GVatten	UTL_EU_CD	UTL_MS_CD	Shape_Length	Shape_Area	TYPOMR_KOD	TYPOMRNAMN
244	Polygon	SEDDB02711-F69E-49F4-B27E-0E79788F21FE	WA95526638	SE582705-163350	SE582705-163350	Inre Slätbaken	13	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582705-163350	2006-12-31	2010	Inre Slätbaken_(58.47,16.51)	N	 	 	39029.00664	15424279.59	13	13 - Östergötlands inre skärgård
255	Polygon	SE4BA63F88-547A-4FEC-8F51-366318243B33	WA91671746	SE583718-161687	SE583718-161687	Pampusfjärden	13	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583718-161687	2009-09-22	2010	Pampusfjärden_(58.62,16.29)	N	 	 	31576.41594	15456722.65	13	13 - Östergötlands inre skärgård
257	Polygon	SE0A02C6B0-4ACF-42F2-884E-5E818159277A	WA55191728	SE583721-161110	SE583721-161110	Motala Ström	13	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583721-161110	2009-09-22	2010	Motala Ström_(58.63,16.2)	N	 	 	12152.78348	2441303.507	13	13 - Östergötlands inre skärgård
258	Polygon	SECC608ECD-716A-4967-917B-2E00A522DD44	WA32024451	SE583730-162500	SE583730-162500	Svensksundsviken	13	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583730-162500	2006-12-31	2010	Svensksundsviken_(58.61,16.41)	N	 	 	28452.02628	10485328.76	13	13 - Östergötlands inre skärgård
265	Polygon	SEF8C1FB24-2737-4B68-83A0-DE9E89BF2940	WA14601398	SE583926-161744	SE583926-161744	Inre Bråviken	13	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583926-161744	2009-09-22	2010	Inre Bråviken_(58.64,16.4)	N	 	 	43315.10298	38056823.73	13	13 - Östergötlands inre skärgård
107	Polygon	SEDDFB3619-C43C-4A8C-B0B0-2AF648F19BA8	WA25960355	SE573150-165001	SE573150-165001	Misterhults skärgårds kustvatten	14	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573150-165001	2006-12-31	2010	Misterhults skärgårds kustvatten_(57.55,16.84)	N	 	 	63975.92417	90113991.89	14	14 - Östergötlands yttre kustvatten
135	Polygon	SE2F9AE930-10AA-4E68-8808-E557C76007FC	WA21471963	SE574450-165451	SE574450-165451	Västerviks kustvatten	14	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574450-165451	2006-12-31	2010	Västerviks kustvatten_(57.76,16.85)	N	 	 	94926.45362	174440106.6	14	14 - Östergötlands yttre kustvatten
178	Polygon	SEF9F923F6-0270-4536-9A33-8E9674406D0E	WA86703457	SE580380-170001	SE580380-170001	Valdemarsviks kustvatten	14	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580380-170001	2006-12-31	2010	Valdemarsviks kustvatten_(58.04,16.96)	N	 	 	66465.48949	153988270	14	14 - Östergötlands yttre kustvatten
192	Polygon	SE4B4806ED-57D3-44FC-8F03-00904E0254F7	WA55244674	SE580950-170601	SE580950-170601	Gryts skärgårds kustvatten	14	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580950-170601	2006-12-31	2010	Gryts skärgårds kustvatten_(58.23,17.09)	N	 	 	61519.82355	114708173.1	14	14 - Östergötlands yttre kustvatten
216	Polygon	SE5D11E7A4-BD0F-4C3B-A251-18EE70A47630	WA72175993	SE581900-171101	SE581900-171101	St Anna skärgårds kustvatten	14	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581900-171101	2006-12-31	2010	St Anna skärgårds kustvatten_(58.38,17.16)	N	 	 	97225.67812	204533313.3	14	14 - Östergötlands yttre kustvatten
249	Polygon	SEFB52D061-66A4-483A-9FBA-33E6FB577F2D	WA85886248	SE583121-171401	SE583121-171401	Bråvikens kustvatten	14	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583121-171401	2006-12-31	2010	Bråvikens kustvatten_(58.57,17.26)	N	 	 	171232.3757	390878258.2	14	14 - Östergötlands yttre kustvatten
256	Polygon	SEA8DBA9E2-56D5-4739-BDF0-4BB5AC85DEAF	WA53809397	SE583720-172571	SE583720-172571	Kränkfjärden sek namn	14	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583720-172571	2006-12-31	2010	Kränkfjärden sek namn_(58.64,17.41)	N	 	 	122084.8087	274332974.7	14	14 - Östergötlands yttre kustvatten
276	Polygon	SE42F6DBA3-270B-499E-9DA9-616A1823AD39	WA59109207	SE584340-174401	SE584340-174401	Krabbfjärden	14	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE584340-174401	2006-12-31	2010	Krabbfjärden_(58.73,17.69)	N	 	 	163121.173	356025866.3	14	14 - Östergötlands yttre kustvatten
311	Polygon	SE5C554806-8BC1-4C0D-AB12-B7BEB966CB59	WA49631470	SE585350-182001	SE585350-182001	Stockholms skärgårds s kustvatten	14	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE585350-182001	2006-12-31	2010	Stockholms skärgårds s kustvatten_(58.86,18.25)	N	 	 	231891.5724	531299945.7	14	14 - Östergötlands yttre kustvatten
322	Polygon	SE6512EE8F-FC93-4479-8C70-0720FE00A5F4	WA62979136	SE590148-183625	SE590148-183625	Norstensfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE590148-183625	2006-12-31	2010	Norstensfjärden_(59.03,18.6)	N	 	 	75793.32497	57872133.15	15	15 - Stockholms skärgård, yttre kustvatten
329	Polygon	SE1B375CC7-EA66-40FC-909E-37B7978BF664	WA92985654	SE590665-184210	SE590665-184210	Biskopsfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE590665-184210	2006-12-31	2010	Biskopsfjärden_(59.13,18.75)	N	 	 	107957.004	50773947.93	15	15 - Stockholms skärgård, yttre kustvatten
338	Polygon	SE5A3F6D76-CB49-4874-A496-875EC87E1409	WA61191074	SE591175-185000	SE591175-185000	Bulleröfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE591175-185000	2006-12-31	2010	Bulleröfjärden_(59.18,18.81)	N	 	 	44497.32749	24402671.36	15	15 - Stockholms skärgård, yttre kustvatten
345	Polygon	SEFD79A35E-99F6-4D3A-9269-80539E4A1077	WA51082140	SE591500-185300	SE591500-185300	Brandfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE591500-185300	2006-12-31	2010	Brandfjärden_(59.25,18.83)	N	 	 	152248.5678	91125408.38	15	15 - Stockholms skärgård, yttre kustvatten
352	Polygon	SEDCB2D6A5-BEA4-4432-B88C-64D72AFEA24A	WA54992880	SE591790-185500	SE591790-185500	Getholmsfjärden sek namn	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE591790-185500	2006-12-31	2010	Getholmsfjärden sek namn_(59.3,18.91)	N	 	 	23612.50178	5821119.278	15	15 - Stockholms skärgård, yttre kustvatten
356	Polygon	SED94A1641-80C0-40B4-AD10-35E8B00E0447	WA92389399	SE591910-185600	SE591910-185600	Rödkobbsfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE591910-185600	2006-12-31	2010	Rödkobbsfjärden_(59.32,18.92)	N	 	 	24940.85411	11874661.46	15	15 - Stockholms skärgård, yttre kustvatten
359	Polygon	SE7BDADC6A-E638-4873-8202-D7AD561C3DC6	WA11973374	SE592000-190500	SE592000-190500	Björkskärsfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592000-190500	2006-12-31	2010	Björkskärsfjärden_(59.38,19.06)	N	 	 	184303.6118	222173197	15	15 - Stockholms skärgård, yttre kustvatten
362	Polygon	SEA857C7F8-4CA0-4715-8ECE-B534EFD447B9	WA64348924	SE592100-192001	SE592100-192001	Stockholms skärgårds m kustvatten	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592100-192001	2006-12-31	2010	Stockholms skärgårds m kustvatten_(59.24,19.07)	N	 	 	302916.7686	505426030.4	15	15 - Stockholms skärgård, yttre kustvatten
375	Polygon	SED62C57CB-767C-4760-97FD-37BFC6B1EE29	WA73698062	SE592500-191750	SE592500-191750	Gillögafjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592500-191750	2006-12-31	2010	Gillögafjärden_(59.41,19.3)	N	 	 	81877.12599	88121532.64	15	15 - Stockholms skärgård, yttre kustvatten
386	Polygon	SE1D43FAAC-E31F-4D4F-B611-B86036D4358E	WA80741734	SE593000-192000	SE593000-192000	Ormskärsfjärden sek namn	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593000-192000	2006-12-31	2010	Ormskärsfjärden sek namn_(59.48,19.26)	N	 	 	91464.88446	87730227.21	15	15 - Stockholms skärgård, yttre kustvatten
387	Polygon	SEF6E8E519-4EBD-4F26-84C1-957955B5B2DF	WA14529553	SE593000-193000	SE593000-193000	Högfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593000-193000	2006-12-31	2010	Högfjärden_(59.47,19.44)	N	 	 	86921.98014	146720372.4	15	15 - Stockholms skärgård, yttre kustvatten
389	Polygon	SEA72318E4-E32A-4057-94F4-C07C84AB048D	WA73695003	SE593180-191280	SE593180-191280	Kobbfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593180-191280	2006-12-31	2010	Kobbfjärden_(59.54,19.18)	N	 	 	38543.32344	44102630.58	15	15 - Stockholms skärgård, yttre kustvatten
391	Polygon	SEB8CB8F00-2303-4005-ACCF-93834AD8F704	WA55308185	SE593330-192540	SE593330-192540	Lökharfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593330-192540	2006-12-31	2010	Lökharfjärden_(59.55,19.39)	N	 	 	43359.4868	42168710.33	15	15 - Stockholms skärgård, yttre kustvatten
394	Polygon	SEF0D0A71C-4925-4BEC-89D2-41BC112AF3EC	WA80213418	SE593500-191660	SE593500-191660	Nö Kobbfjärden sek namn	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593500-191660	2006-12-31	2010	Nö Kobbfjärden sek namn_(59.57,19.25)	N	 	 	74012.72138	58974427.47	15	15 - Stockholms skärgård, yttre kustvatten
395	Polygon	SE6098EEE7-7F0C-4D1D-9791-3B0AB84CB9AB	WA55744608	SE593500-193255	SE593500-193255	Stenfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593500-193255	2006-12-31	2010	Stenfjärden_(59.59,19.52)	N	 	 	54990.93437	66584388.43	15	15 - Stockholms skärgård, yttre kustvatten
398	Polygon	SE65E9D53F-9F40-4A07-842E-9599AC1A3C91	WA98113650	SE593760-192625	SE593760-192625	Uddjupet	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593760-192625	2006-12-31	2010	Uddjupet_(59.64,19.43)	N	 	 	71276.62224	136064330.6	15	15 - Stockholms skärgård, yttre kustvatten
400	Polygon	SE773815D7-B674-45FA-9644-7C01AEE92C51	WA90347967	SE593860-192000	SE593860-192000	Nåtfjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593860-192000	2006-12-31	2010	Nåtfjärden_(59.64,19.33)	N	 	 	51561.55192	28128743.11	15	15 - Stockholms skärgård, yttre kustvatten
401	Polygon	SE5AB3EA7B-8E16-46F7-A564-0E2B4FF76D34	WA53887431	SE593920-191440	SE593920-191440	Vidingefjärden	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE593920-191440	2006-12-31	2010	Vidingefjärden_(59.65,19.22)	N	 	 	61857.27408	45649208.43	15	15 - Stockholms skärgård, yttre kustvatten
403	Polygon	SE5B4ADA58-D6BD-4491-A8FB-DF910C988C19	WA27944676	SE594000-193501	SE594000-193501	Stockholms skärgårds s n	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE594000-193501	2006-12-31	2010	Stockholms skärgårds s n_(59.7,19.54)	N	 	 	53953.80419	64657791.3	15	15 - Stockholms skärgård, yttre kustvatten
405	Polygon	SE6C2FFA97-99B7-4DF4-84D5-472B5F3893D5	WA53080300	SE594200-192000	SE594200-192000	Söderarms skärgård	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE594200-192000	2006-12-31	2010	Söderarms skärgård_(59.7,19.38)	N	 	 	218797.0731	120984193.1	15	15 - Stockholms skärgård, yttre kustvatten
415	Polygon	SE185149D0-3D19-471B-8CAE-23E8BE6943B5	WA99611530	SE594845-191240	SE594845-191240	Havssvalget	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE594845-191240	2006-12-31	2010	Havssvalget_(59.8,19.18)	N	 	 	40604.89912	33056831.48	15	15 - Stockholms skärgård, yttre kustvatten
417	Polygon	SEDBB507CD-8283-494C-9D50-74429946016E	WA92045734	SE595000-191501	SE595000-191501	Stockholms skärgårds n n	15	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE595000-191501	2006-12-31	2010	Stockholms skärgårds n n_(59.82,19.27)	N	 	 	76199.81503	109850259.6	15	15 - Stockholms skärgård, yttre kustvatten
419	Polygon	SECC7C85A3-5E67-44C6-A64C-D297C110CC09	WA35362374	SE600565-184600	SE600565-184600	Ortalaviken	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE600565-184600	2006-12-31	2010	Ortalaviken_(60.02,18.79)	N	 	 	34769.99735	5174123.443	16	16 - Södra Bottenhavet, inre kustvatten
421	Polygon	SEA2EB1E4C-79B6-43A8-A87A-22A2BDD0DFBB	WA79325467	SE600740-183460	SE600740-183460	Edeboviken	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE600740-183460	2006-12-31	2010	Edeboviken_(60.11,18.57)	N	 	 	33456.31849	6740089.749	16	16 - Södra Bottenhavet, inre kustvatten
422	Polygon	SEC6C9486B-70D2-405E-8FBB-41C1765466EB	WA59479221	SE600920-183090	SE600920-183090	Järsjöviken	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE600920-183090	2009-09-30	2010	Järsjöviken_(60.16,18.5)	N	 	 	9429.014095	1066680.581	16	16 - Södra Bottenhavet, inre kustvatten
423	Polygon	SEDA60A8F6-45E6-43C0-8EF2-EF7946AA249F	WA23967996	SE601000-183510	SE601000-183510	Galtfjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601000-183510	2006-12-31	2010	Galtfjärden_(60.17,18.58)	N	 	 	88249.16746	32356346.69	16	16 - Södra Bottenhavet, inre kustvatten
424	Polygon	SE20A42416-4FCE-47ED-BBF7-EF4F4B6A6EC3	WA11249942	SE601000-184030	SE601000-184030	Singöfjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601000-184030	2006-12-31	2010	Singöfjärden_(60.15,18.67)	N	 	 	86945.20686	37098578.6	16	16 - Södra Bottenhavet, inre kustvatten
426	Polygon	SE1C0F1AC7-2976-4FAD-B8E8-7F5B5D59B6A4	WA29097594	SE601070-182870	SE601070-182870	Hargsviken	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601070-182870	2009-09-30	2010	Hargsviken_(60.18,18.48)	N	 	 	21826.00546	5999252.156	16	16 - Södra Bottenhavet, inre kustvatten
427	Polygon	SE6ED30512-4C45-4E65-ABC9-0AD8A88EE8F6	WA66260376	SE601190-182870	SE601190-182870	Norra Hargsviken	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601190-182870	2009-09-30	2010	Norra Hargsviken_(60.2,18.48)	N	 	 	10892.88701	1710675.349	16	16 - Södra Bottenhavet, inre kustvatten
428	Polygon	SE7D14C690-F2F5-43FF-A2C1-FA4AD9CA4CE1	WA24051966	SE601204-182670	SE601204-182670	Mjölkfjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601204-182670	2009-09-30	2010	Mjölkfjärden_(60.2,18.44)	N	 	 	5450.6455	506401.5712	16	16 - Södra Bottenhavet, inre kustvatten
429	Polygon	SE8CFA94E6-9CDE-40C6-8980-BCF3721B0E1C	WA10861136	SE601250-182570	SE601250-182570	Dragsfjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601250-182570	2009-09-30	2010	Dragsfjärden_(60.21,18.42)	N	 	 	5922.227443	709245.0663	16	16 - Södra Bottenhavet, inre kustvatten
430	Polygon	SE0E618FCF-8EF0-4BE7-86F3-FD5CADD6AEA1	WA86519692	SE601300-182880	SE601300-182880	Östhammarfjärden sek namn	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601300-182880	2006-12-31	2010	Östhammarfjärden sek namn_(60.25,18.41)	N	 	 	66758.02169	15644106.16	16	16 - Södra Bottenhavet, inre kustvatten
431	Polygon	SE4BB378FA-9A0D-40BE-B07A-52B81B38B726	WA50139512	SE601300-184180	SE601300-184180	Norrfjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601300-184180	2006-12-31	2010	Norrfjärden_(60.21,18.7)	N	 	 	32790.71367	13188041.18	16	16 - Södra Bottenhavet, inre kustvatten
432	Polygon	SE946EE526-2A57-4765-9E75-6B00A8E5EEC2	WA34467650	SE601310-183700	SE601310-183700	Raggaröfjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601310-183700	2006-12-31	2010	Raggaröfjärden_(60.22,18.62)	N	 	 	37447.20804	11581816.27	16	16 - Södra Bottenhavet, inre kustvatten
433	Polygon	SE56EBBB98-65C0-4544-9991-7B003A85C5A3	WA74567154	SE601360-182510	SE601360-182510	Sandikafjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601360-182510	2009-09-30	2010	Sandikafjärden_(60.23,18.41)	N	 	 	5124.288926	926638.8684	16	16 - Södra Bottenhavet, inre kustvatten
434	Polygon	SE4EF9EE9D-0D66-4E60-8035-657D7AF73F63	WA99139646	SE601440-184000	SE601440-184000	Kasfjärden sek namn	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601440-184000	2006-12-31	2010	Kasfjärden sek namn_(60.25,18.65)	N	 	 	51542.31725	16148811.33	16	16 - Södra Bottenhavet, inre kustvatten
435	Polygon	SE441690A4-110A-40D1-9179-8033B9319D43	WA27501911	SE601660-183550	SE601660-183550	Ängsfjärden sek namn	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE601660-183550	2006-12-31	2010	Ängsfjärden sek namn_(60.27,18.58)	N	 	 	135992.3013	28969105	16	16 - Södra Bottenhavet, inre kustvatten
436	Polygon	SE6481799F-24D8-41AA-9BE8-F0022E74F221	WA53130995	SE602120-181610	SE602120-181610	Kallriga Fjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE602120-181610	2006-12-31	2010	Kallriga Fjärden_(60.35,18.26)	N	 	 	27096.18774	7024935.06	16	16 - Södra Bottenhavet, inre kustvatten
437	Polygon	SE3B265D44-BE5B-4F7D-A4FC-0CCD1F218636	WA22860986	SE602400-183190	SE602400-183190	Gällfjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE602400-183190	2006-12-31	2010	Gällfjärden_(60.39,18.51)	N	 	 	65611.62311	26035739.83	16	16 - Södra Bottenhavet, inre kustvatten
438	Polygon	SE5B9C54CA-34AD-45C7-BC19-EF554CBBC794	WA20826862	SE603000-181500	SE603000-181500	Öregrundsgrepen	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE603000-181500	2006-12-31	2010	Öregrundsgrepen_(60.49,18.21)	N	 	 	317210.6897	409955151.1	16	16 - Södra Bottenhavet, inre kustvatten
439	Polygon	SEFD5E745D-3111-41D0-A534-BD709AB425EE	WA35699384	SE603190-174000	SE603190-174000	Karlholmsfjärden	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE603190-174000	2006-12-31	2010	Karlholmsfjärden_(60.51,17.69)	N	 	 	67249.71259	15924060.57	16	16 - Södra Bottenhavet, inre kustvatten
440	Polygon	SEA029634A-CC53-4099-9260-41F90FC150D6	WA54159478	SE603650-174500	SE603650-174500	Lövstabukten	16	CW	Y	SE3	NO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE603650-174500	2006-12-31	2010	Lövstabukten_(60.59,17.76)	N	 	 	102353.3236	118333770.1	16	16 - Södra Bottenhavet, inre kustvatten
442	Polygon	SE8917F37B-8673-469E-AD82-CB5295F2108E	WA62477349	SE604055-171248	SE604055-171248	Inre Fjärden	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE604055-171248	2009-09-01	2010	Inre Fjärden_(60.68,17.2)	N	 	 	7608.210082	1825853.594	16	16 - Södra Bottenhavet, inre kustvatten
443	Polygon	SE765EE34E-940B-4767-8618-5A0BA1363F05	WA58700358	SE604116-171037	SE604116-171037	Avan	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE604116-171037	2009-09-01	2010	Avan_(60.69,17.18)	N	 	 	3884.98693	501805.2795	16	16 - Södra Bottenhavet, inre kustvatten
444	Polygon	SEE34DD154-EAD1-4CA5-AED7-A52F57859AFC	WA51799579	SE604200-171765	SE604200-171765	Yttre Fjärden	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE604200-171765	2009-09-01	2010	Yttre Fjärden_(60.7,17.28)	N	 	 	33389.53084	17821270.62	16	16 - Södra Bottenhavet, inre kustvatten
446	Polygon	SE6D50B891-B509-47F3-8E79-57F9D6A4A720	WA80387062	SE604250-173000	SE604250-173000	Skutskärsfjärden sek namn	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE604250-173000	2006-12-31	2010	Skutskärsfjärden sek namn_(60.7,17.44)	N	 	 	88658.30152	141392428.6	16	16 - Södra Bottenhavet, inre kustvatten
448	Polygon	SE6A023BCF-431D-4F7D-B794-04F09C1DB296	WA11749885	SE604900-171700	SE604900-171700	Hilleviksfjärden	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE604900-171700	2011-10-27	2012_2	Hilleviksfjärden_(60.82,17.28)	N	 	 	32210.81397	11020677.2	16	16 - Södra Bottenhavet, inre kustvatten
449	Polygon	SE7B6BF65D-5A7A-4557-BB37-DE696DBEB3A5	WA56548934	SE605140-171674	SE605140-171674	Iggösundet	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE605140-171674	2011-10-27	2012_2	Iggösundet_(60.86,17.28)	N	 	 	18695.99008	3279968.413	16	16 - Södra Bottenhavet, inre kustvatten
450	Polygon	SE3C8E9519-762C-4E7F-A25B-41E2CCA66905	WA35850014	SE605390-171558	SE605390-171558	Hamnskär	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE605390-171558	2011-10-27	2012_2	Hamnskär_(60.9,17.26)	N	 	 	41564.58861	19681774.95	16	16 - Södra Bottenhavet, inre kustvatten
451	Polygon	SE91A45811-D3D9-48C9-BE86-F83E5A9E120B	WA77566993	SE605630-179220	SE605630-179220	Fårholmen	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE605630-179220	2011-10-27	2012_2	Fårholmen_(60.94,17.15)	N	 	 	5200.519274	601122.0922	16	16 - Södra Bottenhavet, inre kustvatten
453	Polygon	SED794B2ED-2E10-4E5E-A52A-36DB07BB1CD4	WA87973988	SE605760-171000	SE605760-171000	Norrsundet	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE605760-171000	2011-10-27	2012_2	Norrsundet_(60.96,17.18)	N	 	 	34349.32363	13749325.05	16	16 - Södra Bottenhavet, inre kustvatten
454	Polygon	SEDA6F756B-1B93-4FB3-AF97-3AA5BF782208	WA39924512	SE610100-171245	SE610100-171245	Axmarfjärden	16	CW	Y	SE2	BH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE610100-171245	2006-12-31	2010	Axmarfjärden_(61.02,17.21)	N	 	 	19453.18645	6114537.498	16	16 - Södra Bottenhavet, inre kustvatten
